"","GEOID","NAME","variable","estimate","moe"
"480","13187","Lumpkin County, Georgia","B19013_001",43039,2966
"481","13189","McDuffie County, Georgia","B19013_001",40469,4618
"482","13191","McIntosh County, Georgia","B19013_001",43285,4280
"483","13193","Macon County, Georgia","B19013_001",30851,3027
"484","13195","Madison County, Georgia","B19013_001",47653,3252
"485","13197","Marion County, Georgia","B19013_001",39015,5043
"486","13199","Meriwether County, Georgia","B19013_001",36368,4391
"487","13201","Miller County, Georgia","B19013_001",37255,4203
"488","13205","Mitchell County, Georgia","B19013_001",34122,3218
"489","13207","Monroe County, Georgia","B19013_001",50666,4524
"490","13209","Montgomery County, Georgia","B19013_001",40308,2678
"491","13211","Morgan County, Georgia","B19013_001",59572,5141
"492","13213","Murray County, Georgia","B19013_001",41617,2282
"493","13215","Muscogee County, Georgia","B19013_001",43239,1433
"494","13217","Newton County, Georgia","B19013_001",52784,2372
"495","13219","Oconee County, Georgia","B19013_001",77388,4806
"496","13221","Oglethorpe County, Georgia","B19013_001",43938,1739
"497","13223","Paulding County, Georgia","B19013_001",63669,2428
"498","13225","Peach County, Georgia","B19013_001",43645,3747
"499","13227","Pickens County, Georgia","B19013_001",61542,3961
"500","13229","Pierce County, Georgia","B19013_001",39863,6160
"501","13231","Pike County, Georgia","B19013_001",52377,5466
"502","13233","Polk County, Georgia","B19013_001",40652,2098
"503","13235","Pulaski County, Georgia","B19013_001",38750,4970
"504","13237","Putnam County, Georgia","B19013_001",48340,3802
"505","13239","Quitman County, Georgia","B19013_001",26750,7840
"506","13241","Rabun County, Georgia","B19013_001",39297,3217
"507","13243","Randolph County, Georgia","B19013_001",30640,3901
"508","13245","Richmond County, Georgia","B19013_001",39430,1339
"509","13247","Rockdale County, Georgia","B19013_001",54175,1805
"510","13249","Schley County, Georgia","B19013_001",41267,4344
"511","13251","Screven County, Georgia","B19013_001",36556,3573
"512","13253","Seminole County, Georgia","B19013_001",33999,2155
"513","13255","Spalding County, Georgia","B19013_001",42398,2062
"514","13257","Stephens County, Georgia","B19013_001",39756,3790
"515","13259","Stewart County, Georgia","B19013_001",22413,3522
"516","13261","Sumter County, Georgia","B19013_001",34219,2587
"517","13263","Talbot County, Georgia","B19013_001",37226,5150
"518","13265","Taliaferro County, Georgia","B19013_001",30500,4046
"519","13267","Tattnall County, Georgia","B19013_001",36355,2539
"520","13269","Taylor County, Georgia","B19013_001",29875,4380
"521","13271","Telfair County, Georgia","B19013_001",28044,2261
"522","13273","Terrell County, Georgia","B19013_001",32219,5702
"523","13275","Thomas County, Georgia","B19013_001",41336,2327
"524","13277","Tift County, Georgia","B19013_001",38728,3078
"525","13279","Toombs County, Georgia","B19013_001",35750,3133
"526","13281","Towns County, Georgia","B19013_001",41182,2699
"527","13283","Treutlen County, Georgia","B19013_001",39375,5317
"528","13285","Troup County, Georgia","B19013_001",43597,2067
"529","13287","Turner County, Georgia","B19013_001",42622,2798
"530","13289","Twiggs County, Georgia","B19013_001",30629,3667
"531","13291","Union County, Georgia","B19013_001",42767,6036
"532","13293","Upson County, Georgia","B19013_001",35375,2480
"533","13295","Walker County, Georgia","B19013_001",43581,2245
"534","13297","Walton County, Georgia","B19013_001",55876,1856
"535","13299","Ware County, Georgia","B19013_001",36962,3361
"536","13301","Warren County, Georgia","B19013_001",32860,4524
"537","13303","Washington County, Georgia","B19013_001",38097,3810
"538","13305","Wayne County, Georgia","B19013_001",41534,2946
"539","13307","Webster County, Georgia","B19013_001",36658,8113
"540","13309","Wheeler County, Georgia","B19013_001",28490,3962
"541","13311","White County, Georgia","B19013_001",43944,3094
"542","13313","Whitfield County, Georgia","B19013_001",43871,2436
"543","13315","Wilcox County, Georgia","B19013_001",35457,3364
"544","13317","Wilkes County, Georgia","B19013_001",34234,3547
"545","13319","Wilkinson County, Georgia","B19013_001",38711,4236
"546","13321","Worth County, Georgia","B19013_001",40369,3651
"547","15001","Hawaii County, Hawaii","B19013_001",56395,1657
"548","15003","Honolulu County, Hawaii","B19013_001",80078,978
"549","15005","Kalawao County, Hawaii","B19013_001",61750,11280
"550","15007","Kauai County, Hawaii","B19013_001",72330,3242
"551","15009","Maui County, Hawaii","B19013_001",72762,1654
"552","16001","Ada County, Idaho","B19013_001",60151,1294
"553","16003","Adams County, Idaho","B19013_001",42727,4646
"554","16005","Bannock County, Idaho","B19013_001",47390,1605
"555","16007","Bear Lake County, Idaho","B19013_001",50603,4499
"556","16009","Benewah County, Idaho","B19013_001",43472,3699
"557","16011","Bingham County, Idaho","B19013_001",51307,2748
"558","16013","Blaine County, Idaho","B19013_001",58835,5130
"559","16015","Boise County, Idaho","B19013_001",49964,9226
"560","16017","Bonner County, Idaho","B19013_001",45607,2239
"561","16019","Bonneville County, Idaho","B19013_001",54150,1580
"562","16021","Boundary County, Idaho","B19013_001",39512,4414
"563","16023","Butte County, Idaho","B19013_001",43207,7907
"564","16025","Camas County, Idaho","B19013_001",36667,9449
"565","16027","Canyon County, Idaho","B19013_001",46426,1548
"566","16029","Caribou County, Idaho","B19013_001",58750,5290
"567","16031","Cassia County, Idaho","B19013_001",48162,2603
"568","16033","Clark County, Idaho","B19013_001",31927,4864
"569","16035","Clearwater County, Idaho","B19013_001",41122,3174
"570","16037","Custer County, Idaho","B19013_001",37976,6917
"571","16039","Elmore County, Idaho","B19013_001",45154,2005
"572","16041","Franklin County, Idaho","B19013_001",51583,5632
"573","16043","Fremont County, Idaho","B19013_001",51806,2998
"574","16045","Gem County, Idaho","B19013_001",42888,3380
"575","16047","Gooding County, Idaho","B19013_001",42626,4212
"576","16049","Idaho County, Idaho","B19013_001",40299,2941
"577","16051","Jefferson County, Idaho","B19013_001",58055,2987
"578","16053","Jerome County, Idaho","B19013_001",46421,3057
"579","16055","Kootenai County, Idaho","B19013_001",53189,1643
"580","16057","Latah County, Idaho","B19013_001",43310,2143
"581","16059","Lemhi County, Idaho","B19013_001",36031,1713
"582","16061","Lewis County, Idaho","B19013_001",40313,2276
"583","16063","Lincoln County, Idaho","B19013_001",46383,3221
"584","16065","Madison County, Idaho","B19013_001",33620,2136
"585","16067","Minidoka County, Idaho","B19013_001",48021,2578
"586","16069","Nez Perce County, Idaho","B19013_001",51804,2362
"587","16071","Oneida County, Idaho","B19013_001",43491,8254
"588","16073","Owyhee County, Idaho","B19013_001",36092,2078
"589","16075","Payette County, Idaho","B19013_001",48447,2426
"590","16077","Power County, Idaho","B19013_001",47602,3742
"591","16079","Shoshone County, Idaho","B19013_001",39835,3011
"592","16081","Teton County, Idaho","B19013_001",55986,8225
"593","16083","Twin Falls County, Idaho","B19013_001",49118,2416
"594","16085","Valley County, Idaho","B19013_001",54015,4886
"595","16087","Washington County, Idaho","B19013_001",37521,4782
"596","17001","Adams County, Illinois","B19013_001",48454,1689
"597","17003","Alexander County, Illinois","B19013_001",31014,2759
"598","17005","Bond County, Illinois","B19013_001",54393,4323
"599","17007","Boone County, Illinois","B19013_001",62701,3159
"600","17009","Brown County, Illinois","B19013_001",56289,3862
"601","17011","Bureau County, Illinois","B19013_001",54271,1910
"602","17013","Calhoun County, Illinois","B19013_001",53641,3602
"603","17015","Carroll County, Illinois","B19013_001",50555,3103
"604","17017","Cass County, Illinois","B19013_001",50156,2767
"605","17019","Champaign County, Illinois","B19013_001",49586,1516
"606","17021","Christian County, Illinois","B19013_001",50668,1800
"607","17023","Clark County, Illinois","B19013_001",52068,3824
"608","17025","Clay County, Illinois","B19013_001",47427,3055
"609","17027","Clinton County, Illinois","B19013_001",64543,2635
"610","17029","Coles County, Illinois","B19013_001",41907,1985
"611","17031","Cook County, Illinois","B19013_001",59426,380
"612","17033","Crawford County, Illinois","B19013_001",47468,2393
"613","17035","Cumberland County, Illinois","B19013_001",50680,3553
"614","17037","DeKalb County, Illinois","B19013_001",58343,1544
"615","17039","De Witt County, Illinois","B19013_001",55411,3084
"616","17041","Douglas County, Illinois","B19013_001",52261,2466
"617","17043","DuPage County, Illinois","B19013_001",84442,675
"618","17045","Edgar County, Illinois","B19013_001",47873,3697
"619","17047","Edwards County, Illinois","B19013_001",49632,3182
"620","17049","Effingham County, Illinois","B19013_001",54655,2216
"621","17051","Fayette County, Illinois","B19013_001",44541,2599
"622","17053","Ford County, Illinois","B19013_001",50851,3131
"623","17055","Franklin County, Illinois","B19013_001",39454,1722
"624","17057","Fulton County, Illinois","B19013_001",48599,1862
"625","17059","Gallatin County, Illinois","B19013_001",42450,4638
"626","17061","Greene County, Illinois","B19013_001",44502,2341
"627","17063","Grundy County, Illinois","B19013_001",71598,4283
"628","17065","Hamilton County, Illinois","B19013_001",47293,7758
"629","17067","Hancock County, Illinois","B19013_001",51460,1581
"630","17069","Hardin County, Illinois","B19013_001",39524,6819
"631","17071","Henderson County, Illinois","B19013_001",47428,3256
"632","17073","Henry County, Illinois","B19013_001",55755,2104
"633","17075","Iroquois County, Illinois","B19013_001",48857,2229
"634","17077","Jackson County, Illinois","B19013_001",36008,1699
"635","17079","Jasper County, Illinois","B19013_001",56523,4478
"636","17081","Jefferson County, Illinois","B19013_001",46109,1918
"637","17083","Jersey County, Illinois","B19013_001",56320,2678
"638","17085","Jo Daviess County, Illinois","B19013_001",55532,1868
"639","17087","Johnson County, Illinois","B19013_001",45743,3322
"640","17089","Kane County, Illinois","B19013_001",74862,1202
"641","17091","Kankakee County, Illinois","B19013_001",56542,1415
"642","17093","Kendall County, Illinois","B19013_001",89860,4149
"643","17095","Knox County, Illinois","B19013_001",41972,1269
"644","17097","Lake County, Illinois","B19013_001",82613,942
"645","17099","LaSalle County, Illinois","B19013_001",54693,1378
"646","17101","Lawrence County, Illinois","B19013_001",44504,3076
"647","17103","Lee County, Illinois","B19013_001",58319,3414
"648","17105","Livingston County, Illinois","B19013_001",54339,2539
"649","17107","Logan County, Illinois","B19013_001",58271,2629
"650","17109","McDonough County, Illinois","B19013_001",42911,3068
"651","17111","McHenry County, Illinois","B19013_001",82230,1657
"652","17113","McLean County, Illinois","B19013_001",64573,1837
"653","17115","Macon County, Illinois","B19013_001",49052,1793
"654","17117","Macoupin County, Illinois","B19013_001",53890,2348
"655","17119","Madison County, Illinois","B19013_001",56536,1150
"656","17121","Marion County, Illinois","B19013_001",44679,2207
"657","17123","Marshall County, Illinois","B19013_001",55173,2308
"658","17125","Mason County, Illinois","B19013_001",44695,3786
"659","17127","Massac County, Illinois","B19013_001",42168,3400
"660","17129","Menard County, Illinois","B19013_001",62368,2953
"661","17131","Mercer County, Illinois","B19013_001",55649,2472
"662","17133","Monroe County, Illinois","B19013_001",74410,4039
"663","17135","Montgomery County, Illinois","B19013_001",47807,1721
"664","17137","Morgan County, Illinois","B19013_001",49353,2807
"665","17139","Moultrie County, Illinois","B19013_001",53979,3591
"666","17141","Ogle County, Illinois","B19013_001",57655,1762
"667","17143","Peoria County, Illinois","B19013_001",53063,1092
"668","17145","Perry County, Illinois","B19013_001",45864,3207
"669","17147","Piatt County, Illinois","B19013_001",67360,4426
"670","17149","Pike County, Illinois","B19013_001",41387,1354
"671","17151","Pope County, Illinois","B19013_001",41139,7065
"672","17153","Pulaski County, Illinois","B19013_001",34655,3429
"673","17155","Putnam County, Illinois","B19013_001",64741,5458
"674","17157","Randolph County, Illinois","B19013_001",49717,1994
"675","17159","Richland County, Illinois","B19013_001",46454,3015
"676","17161","Rock Island County, Illinois","B19013_001",51426,957
"677","17163","St. Clair County, Illinois","B19013_001",51103,1054
"678","17165","Saline County, Illinois","B19013_001",40722,2498
"679","17167","Sangamon County, Illinois","B19013_001",58687,1256
"680","17169","Schuyler County, Illinois","B19013_001",47321,4462
"681","17171","Scott County, Illinois","B19013_001",48542,6516
"682","17173","Shelby County, Illinois","B19013_001",49807,2404
"683","17175","Stark County, Illinois","B19013_001",52284,2543
"684","17177","Stephenson County, Illinois","B19013_001",46427,1906
"685","17179","Tazewell County, Illinois","B19013_001",60874,1682
"686","17181","Union County, Illinois","B19013_001",46716,3562
"687","17183","Vermilion County, Illinois","B19013_001",44930,1688
"688","17185","Wabash County, Illinois","B19013_001",49716,3423
"689","17187","Warren County, Illinois","B19013_001",47278,2781
"690","17189","Washington County, Illinois","B19013_001",54520,2760
"691","17191","Wayne County, Illinois","B19013_001",46405,3218
"692","17193","White County, Illinois","B19013_001",46279,3062
"693","17195","Whiteside County, Illinois","B19013_001",51969,1904
"694","17197","Will County, Illinois","B19013_001",80782,1137
"695","17199","Williamson County, Illinois","B19013_001",48600,1911
"696","17201","Winnebago County, Illinois","B19013_001",51110,701
"697","17203","Woodford County, Illinois","B19013_001",69507,2304
"698","18001","Adams County, Indiana","B19013_001",48290,2581
