"","GEOID","County","Adult Population with Bachlors Degree Estimate","Adult Population with Bachlors Degree 90% Confidence Interval","Adult Population Estimate","Adult Population 90% Confidence Interval","Median Household Income Estimate","Median Household Income 90% Confidence Interval","PCT_Degree"
"1011","21035","Calloway County, Kentucky",3830,422,23728,214,39269,2306,0.161412677006069
"1012","21037","Campbell County, Kentucky",12818,636,62597,154,57208,2586,0.204770196654792
"1013","21039","Carlisle County, Kentucky",318,82,3435,26,38860,3262,0.0925764192139738
"1014","21041","Carroll County, Kentucky",504,181,7122,58,43345,3306,0.0707666385846672
"1015","21043","Carter County, Kentucky",1594,298,18647,83,35095,2851,0.0854829195044779
"1016","21045","Casey County, Kentucky",667,130,11001,76,33031,2686,0.0606308517407508
"1017","21047","Christian County, Kentucky",3913,372,41214,134,41849,1312,0.094943465812588
"1018","21049","Clark County, Kentucky",3608,349,24963,95,51547,2891,0.144533910187077
"1019","21051","Clay County, Kentucky",755,189,14739,68,24596,2434,0.0512246421059773
"1020","21053","Clinton County, Kentucky",397,153,7129,2,31130,2604,0.0556880347874877
"1021","21055","Crittenden County, Kentucky",505,129,6428,77,41114,2805,0.078562538892346
"1022","21057","Cumberland County, Kentucky",408,121,4742,54,35449,3082,0.0860396457191059
"1023","21059","Daviess County, Kentucky",8843,621,66803,187,48371,1723,0.132374294567609
"1024","21061","Edmonson County, Kentucky",540,140,8612,33,41114,4167,0.0627032048304691
"1025","21063","Elliott County, Kentucky",240,103,5538,NA,29043,3764,0.0433369447453954
"1026","21065","Estill County, Kentucky",640,182,10241,55,30692,2809,0.0624938970803632
"1027","21067","Fayette County, Kentucky",48624,1377,203859,87,53013,1131,0.238517799067002
"1028","21069","Fleming County, Kentucky",756,165,9848,39,41095,3661,0.0767668562144598
"1029","21071","Floyd County, Kentucky",1653,214,26169,78,31196,1812,0.0631663418548664
"1030","21073","Franklin County, Kentucky",6189,473,34882,194,53539,1867,0.177426753053151
"1031","21075","Fulton County, Kentucky",382,97,4408,79,28274,4692,0.0866606170598911
"1032","21077","Gallatin County, Kentucky",493,128,5790,40,50250,4645,0.085146804835924
"1033","21079","Garrard County, Kentucky",1178,214,12191,37,47906,3898,0.0966286604872447
"1034","21081","Grant County, Kentucky",1233,299,15908,108,43881,2887,0.0775081719889364
"1035","21083","Graves County, Kentucky",2444,295,25225,163,40369,1825,0.0968880079286422
"1036","21085","Grayson County, Kentucky",899,187,17689,94,35944,2362,0.0508225450845158
"1037","21087","Green County, Kentucky",488,95,7931,31,37388,3715,0.0615307023074013
"1038","21089","Greenup County, Kentucky",2660,320,25554,62,47517,2009,0.104093292635204
"1039","21091","Hancock County, Kentucky",365,81,5803,42,49135,3514,0.062898500775461
"1040","21093","Hardin County, Kentucky",9288,630,70244,149,51923,1694,0.132224816354422
"1041","21095","Harlan County, Kentucky",1189,172,19089,65,24451,1409,0.0622871810990623
"1042","21097","Harrison County, Kentucky",1225,250,12759,75,44620,3114,0.096010659142566
"1043","21099","Hart County, Kentucky",889,164,12494,81,37315,2347,0.0711541539939171
"1044","21101","Henderson County, Kentucky",2978,371,31892,92,43458,2412,0.0933776495672896
"1045","21103","Henry County, Kentucky",701,133,10691,64,50787,3238,0.0655691703301843
"1046","21105","Hickman County, Kentucky",152,68,3297,111,38036,4415,0.0461025174400971
"1047","21107","Hopkins County, Kentucky",2879,315,31931,135,44048,2031,0.0901631643230716
"1048","21109","Jackson County, Kentucky",550,207,9173,129,32055,2667,0.0599585740760929
"1049","21111","Jefferson County, Kentucky",99063,1786,524906,117,52237,561,0.188725219372611
"1050","21113","Jessamine County, Kentucky",5790,591,33487,206,55450,4301,0.172902917550094
"1051","21115","Johnson County, Kentucky",1410,298,16083,43,35629,2488,0.0876702107815706
"1052","21117","Kenton County, Kentucky",20853,778,110904,83,58674,1228,0.188027483228738
"1053","21119","Knott County, Kentucky",619,132,10785,54,30503,3546,0.0573945294390357
"1054","21121","Knox County, Kentucky",967,213,21046,75,26061,2043,0.0459469732965884
"1055","21123","Larue County, Kentucky",614,173,9860,58,41720,4427,0.0622718052738337
"1056","21125","Laurel County, Kentucky",3259,462,40974,161,37235,1596,0.0795382437643384
"1057","21127","Lawrence County, Kentucky",715,211,10958,63,32703,4697,0.0652491330534769
"1058","21129","Lee County, Kentucky",195,71,4943,58,23297,2291,0.0394497268865062
"1059","21131","Leslie County, Kentucky",386,159,7534,40,27861,7257,0.0512344040350411
"1060","21133","Letcher County, Kentucky",1035,218,16385,41,30293,2697,0.0631675312786085
"1061","21135","Lewis County, Kentucky",565,191,9518,35,32054,3790,0.0593612103383064
"1062","21137","Lincoln County, Kentucky",1062,200,16843,80,37930,2667,0.0630529003146708
"1063","21139","Livingston County, Kentucky",406,113,6743,49,43472,4463,0.0602105887587127
"1064","21141","Logan County, Kentucky",1863,284,18311,153,40982,2624,0.101742122221615
"1065","21143","Lyon County, Kentucky",519,118,6547,93,50268,4267,0.0792729494424927
"1066","21145","McCracken County, Kentucky",6875,596,45970,120,42894,2275,0.149554056993692
"1067","21147","McCreary County, Kentucky",559,190,12234,204,19264,1762,0.0456923328428968
"1068","21149","McLean County, Kentucky",382,91,6476,17,44242,7198,0.0589870290302656
"1069","21151","Madison County, Kentucky",9966,776,53820,189,46674,2049,0.185172798216276
"1070","21153","Magoffin County, Kentucky",424,139,8805,13,29578,3866,0.0481544576944918
"1071","21155","Marion County, Kentucky",926,210,13137,57,40005,4274,0.0704879348405268
"1072","21157","Marshall County, Kentucky",2235,320,22633,47,49126,2746,0.0987496133963681
"1073","21159","Martin County, Kentucky",373,131,8547,152,29239,7144,0.0436410436410436
"1074","21161","Mason County, Kentucky",1109,192,11689,111,43082,4017,0.0948755239969202
"1075","21163","Meade County, Kentucky",1989,292,19235,159,53732,2389,0.103405250844814
"1076","21165","Menifee County, Kentucky",338,124,4668,119,39688,5955,0.072407883461868
"1077","21167","Mercer County, Kentucky",1406,188,14944,95,47574,2789,0.0940845824411135
"1078","21169","Metcalfe County, Kentucky",391,126,6925,72,35594,4852,0.0564620938628159
"1079","21171","Monroe County, Kentucky",592,176,7414,45,35665,4562,0.079848934448341
"1080","21173","Montgomery County, Kentucky",1836,320,18653,88,42172,2729,0.0984292070980539
"1081","21175","Morgan County, Kentucky",644,143,9834,64,33523,2845,0.0654870856213138
"1082","21177","Muhlenberg County, Kentucky",1306,292,21552,194,40037,2245,0.0605976243504083
"1083","21179","Nelson County, Kentucky",3352,372,30234,134,55182,2157,0.110868558576437
"1084","21181","Nicholas County, Kentucky",254,85,4810,47,38900,4795,0.0528066528066528
"1085","21183","Ohio County, Kentucky",911,206,16486,176,41470,3052,0.0552590076428485
"1086","21185","Oldham County, Kentucky",10430,485,42779,172,92237,2747,0.243811215783445
"1087","21187","Owen County, Kentucky",479,168,7401,112,44031,4293,0.064720983650858
"1088","21189","Owsley County, Kentucky",206,81,3095,107,22736,5802,0.0665589660743134
"1089","21191","Pendleton County, Kentucky",721,203,10055,29,49706,5202,0.0717056190949776
"1090","21193","Perry County, Kentucky",1120,230,19143,94,31820,3677,0.0585070260669696
"1091","21195","Pike County, Kentucky",2963,331,43282,125,32972,1465,0.0684580195000231
"1092","21197","Powell County, Kentucky",575,143,8358,77,34647,3402,0.068796362766212
"1093","21199","Pulaski County, Kentucky",4059,429,44738,145,35022,2420,0.0907282399749654
"1094","21201","Robertson County, Kentucky",205,75,1543,96,30694,6901,0.132858068697343
"1095","21203","Rockcastle County, Kentucky",805,166,11794,33,35888,2619,0.0682550449381041
"1096","21205","Rowan County, Kentucky",1470,240,13920,248,36411,3640,0.105603448275862
"1097","21207","Russell County, Kentucky",965,166,12466,61,34660,2755,0.0774105567142628
"1098","21209","Scott County, Kentucky",5761,387,33953,109,65598,1993,0.169675728212529
"1099","21211","Shelby County, Kentucky",4447,432,31052,171,63171,2975,0.143211387350251
"1100","21213","Simpson County, Kentucky",1176,235,12102,95,44989,4615,0.0971740208230045
"1101","21215","Spencer County, Kentucky",1453,245,12562,172,68916,4576,0.115666295175927
"1102","21217","Taylor County, Kentucky",1675,282,16512,165,36455,2861,0.101441375968992
"1103","21219","Todd County, Kentucky",564,134,8075,64,38248,3788,0.0698452012383901
"1104","21221","Trigg County, Kentucky",1056,233,10227,72,47259,5396,0.103256086828982
"1105","21223","Trimble County, Kentucky",403,112,6044,82,50998,5681,0.0666776968894772
"1106","21225","Union County, Kentucky",609,137,9722,225,42139,4009,0.0626414318041555
"1107","21227","Warren County, Kentucky",13718,743,74913,185,49508,2374,0.183119084805041
"1108","21229","Washington County, Kentucky",633,132,7983,70,47843,3368,0.079293498684705
"1109","21231","Wayne County, Kentucky",856,244,14446,95,33715,2908,0.0592551571369237
"1110","21233","Webster County, Kentucky",542,109,9066,60,39273,3211,0.0597838076329142
"1111","21235","Whitley County, Kentucky",2503,416,23150,132,34103,3043,0.108120950323974
"1112","21237","Wolfe County, Kentucky",194,106,5045,NA,21999,3937,0.0384539147670961
"1113","21239","Woodford County, Kentucky",3480,284,17839,108,60604,2510,0.195078199450642
"1114","22001","Acadia Parish, Louisiana",3350,517,40193,222,40492,2544,0.0833478466399622
"1115","22003","Allen Parish, Louisiana",1424,234,17898,198,42176,3540,0.0795619622304168
"1116","22005","Ascension Parish, Louisiana",14763,1058,76658,105,74748,2416,0.19258263977667
"1117","22007","Assumption Parish, Louisiana",1070,223,15572,107,48656,4294,0.0687130747495505
"1118","22009","Avoyelles Parish, Louisiana",2219,344,27863,76,36763,2183,0.0796396655062269
"1119","22011","Beauregard Parish, Louisiana",2804,347,24302,141,47350,3568,0.115381450086413
"1120","22013","Bienville Parish, Louisiana",751,168,9614,24,34077,3437,0.0781152485957978
"1121","22015","Bossier Parish, Louisiana",13583,952,82058,149,52145,2315,0.165529259791855
"1122","22017","Caddo Parish, Louisiana",25380,1117,167590,143,40391,1046,0.15144101676711
"1123","22019","Calcasieu Parish, Louisiana",19062,979,130718,119,48219,1329,0.145825364525161
"1124","22021","Caldwell Parish, Louisiana",575,159,6804,110,31933,3546,0.0845091122868901
"1125","22023","Cameron Parish, Louisiana",469,120,4718,113,60194,8102,0.099406528189911
"1126","22025","Catahoula Parish, Louisiana",733,179,6852,78,34470,6967,0.10697606538237
"1127","22027","Claiborne Parish, Louisiana",1102,178,11928,45,26877,1827,0.0923876592890677
"1128","22029","Concordia Parish, Louisiana",1106,245,13563,129,30028,4822,0.0815453808154538
"1129","22031","De Soto Parish, Louisiana",1655,285,18322,91,41443,2657,0.0903285667503548
"1130","22033","East Baton Rouge Parish, Louisiana",60801,1688,279844,92,51436,946,0.21726747759466
"1131","22035","East Carroll Parish, Louisiana",359,149,4819,314,20795,3343,0.074496783565055
"1132","22037","East Feliciana Parish, Louisiana",1236,209,14115,50,46964,4848,0.0875664187035069
"1133","22039","Evangeline Parish, Louisiana",2082,322,21672,176,31745,1823,0.0960686600221484
"1134","22041","Franklin Parish, Louisiana",1037,160,13488,NA,34722,2998,0.0768831553973903
"1135","22043","Grant Parish, Louisiana",924,198,15688,207,40577,2656,0.0588985211626721
"1136","22045","Iberia Parish, Louisiana",4234,494,47244,123,44504,2274,0.0896198459063585
"1137","22047","Iberville Parish, Louisiana",2470,389,22986,94,47128,4922,0.107456712781693
"1138","22049","Jackson Parish, Louisiana",1030,176,11212,66,36394,3607,0.0918658580092758
"1139","22051","Jefferson Parish, Louisiana",51200,1566,305277,71,50868,652,0.167716532853769
"1140","22053","Jefferson Davis Parish, Louisiana",2084,310,20717,95,40744,3794,0.10059371530627
"1141","22055","Lafayette Parish, Louisiana",34741,1309,157351,139,53950,1431,0.220786648956791
"1142","22057","Lafourche Parish, Louisiana",7468,639,65714,131,52705,1689,0.113643972365097
"1143","22059","LaSalle Parish, Louisiana",939,276,10033,150,34712,3487,0.0935911492076149
"1144","22061","Lincoln Parish, Louisiana",5403,466,25668,112,34424,2465,0.210495558672277
"1145","22063","Livingston Parish, Louisiana",11035,849,89530,272,60456,2138,0.123254774935776
"1146","22065","Madison Parish, Louisiana",698,136,7691,49,29424,3063,0.0907554284228319
"1147","22067","Morehouse Parish, Louisiana",1896,253,17490,156,31672,1947,0.108404802744425
"1148","22069","Natchitoches Parish, Louisiana",2867,288,23158,79,29001,1903,0.123801709992227
"1149","22071","Orleans Parish, Louisiana",56258,1154,271570,37,38721,991,0.207158375372832
"1150","22073","Ouachita Parish, Louisiana",16303,964,100338,136,40081,1071,0.162480814845821
"1151","22075","Plaquemines Parish, Louisiana",2074,355,15233,155,49635,4704,0.136151775750016
"1152","22077","Pointe Coupee Parish, Louisiana",1728,256,15416,141,43964,3897,0.112091333679294
"1153","22079","Rapides Parish, Louisiana",11153,787,86803,149,42655,1524,0.128486342637927
"1154","22081","Red River Parish, Louisiana",542,157,5790,84,41510,6776,0.0936096718480138
"1155","22083","Richland Parish, Louisiana",1379,189,13873,113,34745,4692,0.0994017155626036
"1156","22085","Sabine Parish, Louisiana",1571,199,16495,87,40695,2615,0.0952409821157927
"1157","22087","St. Bernard Parish, Louisiana",2776,287,29010,61,45265,2007,0.0956911409858669
"1158","22089","St. Charles Parish, Louisiana",5842,580,34811,97,64707,2777,0.167820516503404
"1159","22091","St. Helena Parish, Louisiana",410,158,7212,132,35254,5942,0.0568496949528563
"1160","22093","St. James Parish, Louisiana",1435,256,14532,54,52055,4958,0.098747591522158
"1161","22095","St. John the Baptist Parish, Louisiana",3382,438,28678,94,53628,2953,0.117930120649976
"1162","22097","St. Landry Parish, Louisiana",4940,498,53648,115,32163,1363,0.0920817178645989
"1163","22099","St. Martin Parish, Louisiana",3834,427,35653,104,47279,3779,0.107536532690096
"1164","22101","St. Mary Parish, Louisiana",2649,262,35118,97,41345,1496,0.0754314026994704
"1165","22103","St. Tammany Parish, Louisiana",35597,1269,169108,149,66539,1488,0.210498616268893
"1166","22105","Tangipahoa Parish, Louisiana",11679,832,82990,213,45901,2690,0.140727798529943
"1167","22107","Tensas Parish, Louisiana",218,73,3267,81,21906,2773,0.0667278849097031
"1168","22109","Terrebonne Parish, Louisiana",7936,722,73719,204,47650,2206,0.107652030005833
"1169","22111","Union Parish, Louisiana",1393,247,15586,161,38916,2593,0.0893750802001796
"1170","22113","Vermilion Parish, Louisiana",3570,438,39293,180,49266,2780,0.0908558776372382
"1171","22115","Vernon Parish, Louisiana",3841,357,31124,103,46620,1257,0.123409587456625
"1172","22117","Washington Parish, Louisiana",2511,397,31449,66,32962,3070,0.0798435562339025
"1173","22119","Webster Parish, Louisiana",3068,346,27475,59,30891,1632,0.111665150136488
"1174","22121","West Baton Rouge Parish, Louisiana",2304,312,17048,91,60902,4614,0.135147817925856
"1175","22123","West Carroll Parish, Louisiana",550,128,7731,82,37304,5818,0.0711421549605484
"1176","22125","West Feliciana Parish, Louisiana",1510,272,10499,276,55647,5274,0.143823221259168
"1177","22127","Winn Parish, Louisiana",911,194,10250,108,29472,4343,0.0888780487804878
"1178","23001","Androscoggin County, Maine",10984,702,74251,148,49538,1293,0.147930667600436
"1179","23003","Aroostook County, Maine",6514,404,50614,104,39021,1177,0.128699569289129
"1180","23005","Cumberland County, Maine",58303,1406,207097,94,65702,1115,0.281525082449287
"1181","23007","Franklin County, Maine",3601,356,21506,66,45541,2739,0.167441644192318
"1182","23009","Hancock County, Maine",7879,404,41108,59,51438,1931,0.191665855794493
"1183","23011","Kennebec County, Maine",14228,761,86934,143,50116,1664,0.163664389076771
"1184","23013","Knox County, Maine",5873,443,29829,80,53117,2506,0.196888933588119
"1185","23015","Lincoln County, Maine",4875,395,26018,61,54041,2895,0.187370282112384
"1186","23017","Oxford County, Maine",5125,342,41940,98,44582,1758,0.122198378636147
"1187","23019","Penobscot County, Maine",17833,739,106947,166,47886,1189,0.166746145286918
"1188","23021","Piscataquis County, Maine",1599,175,12933,57,38797,2314,0.123637207144514
"1189","23023","Sagadahoc County, Maine",5701,464,25875,167,60457,2953,0.220328502415459
